Point,Point_name,Time,Average_Temp,Min_Temp,Max_Temp,Daily_precipitation,Average_wind_speed,Average_Humidity
156,Gwangju,4/15/2020,12.9,6.3,21,,1.1,39.5
156,Gwangju,4/16/2020,14.6,6.4,23,,2.2,49.4
156,Gwangju,4/17/2020,13.4,9.9,17.7,21.2,2.2,85.6
156,Gwangju,4/18/2020,13,9.6,18.2,0,1.5,73.8
156,Gwangju,4/19/2020,11.5,9.9,14.7,27.3,2.1,89.6
156,Gwangju,4/20/2020,11.6,8.4,17.9,0,1.8,78.5
156,Gwangju,4/21/2020,10,6.6,14.4,,2.2,47.3
156,Gwangju,4/22/2020,8.8,5.8,13,0,2.4,39.6
156,Gwangju,4/23/2020,9.5,5.1,14.4,,1.9,46.9
156,Gwangju,4/24/2020,11.2,4.8,17.1,,2.5,40.9
156,Gwangju,4/25/2020,14.2,6.7,22.6,,3.5,56
156,Gwangju,4/26/2020,13,7.1,19.5,,1.5,44.3
156,Gwangju,4/27/2020,12.8,7.1,19.7,,1.4,39.1
156,Gwangju,4/28/2020,13.4,6.1,20.9,,1.6,53.6
156,Gwangju,4/29/2020,15.7,8.2,24.1,,1.5,41.6
156,Gwangju,4/30/2020,18.4,10,25.6,,2.7,60
156,Gwangju,5/1/2020,21.6,18.8,26.5,,3.3,77.6
156,Gwangju,5/2/2020,20.6,18.7,24.2,0.3,2,76.6
156,Gwangju,5/3/2020,19.1,16.5,24.3,25.4,1.2,91
156,Gwangju,5/4/2020,19.5,13.8,26.8,,1.1,78.1
156,Gwangju,5/5/2020,17.9,12.4,22.8,0,1.3,78.4
156,Gwangju,5/6/2020,21.6,15.3,30.1,,2.3,62.8
156,Gwangju,5/7/2020,19.9,14.6,26.7,,1.7,45.3
156,Gwangju,5/8/2020,18.1,11.9,23.3,4.4,2.3,59.5
156,Gwangju,5/9/2020,17,12.9,20,22.4,3.3,96.1
156,Gwangju,5/10/2020,15,12.8,19.6,0,1.6,93
156,Gwangju,5/11/2020,18.8,13.2,26.5,,1.4,66.5
156,Gwangju,5/12/2020,16.7,11.9,22.2,,2.5,64.4
156,Gwangju,5/13/2020,16.9,10.4,23.5,,1.4,50.4
156,Gwangju,5/14/2020,19.8,12.5,27.1,,1.6,43
156,Gwangju,5/15/2020,18.2,16.1,20,14.5,2,94
156,Gwangju,5/16/2020,19.1,15.9,22.2,0,1.2,89.5
156,Gwangju,5/17/2020,20.6,15.9,27.9,0,1.5,79.5
156,Gwangju,5/18/2020,18.8,12.9,24.8,14.3,2.3,84.8
156,Gwangju,5/19/2020,13.5,11.6,15.8,4.2,2.7,89.1
156,Gwangju,5/20/2020,15.7,10.4,22.6,,1.1,70.1
156,Gwangju,5/21/2020,18.1,11.6,25.3,,1.4,71.1
156,Gwangju,5/22/2020,19.6,13.4,25.7,,2.2,61
156,Gwangju,5/23/2020,20.2,13.3,26.2,,1.6,67.1
156,Gwangju,5/24/2020,18.3,16.1,22.3,8,1.2,92.5
156,Gwangju,5/25/2020,18.5,15.3,23.7,,0.8,81.6
156,Gwangju,5/26/2020,18.9,15.2,24.9,,1.3,76.5
156,Gwangju,5/27/2020,19.5,15.5,25.7,0,1.6,62.6
156,Gwangju,5/28/2020,18.6,13.1,25.8,,1.4,74.4
156,Gwangju,5/29/2020,21.3,13.5,28.8,,1.6,65.1
156,Gwangju,5/30/2020,22.1,18.1,26.5,,1.3,52.9
156,Gwangju,5/31/2020,20.1,16.3,23.6,3.3,1.8,79.4
156,Gwangju,6/1/2020,21.1,17.5,26.1,0,1.3,64.4
156,Gwangju,6/2/2020,21.3,14.2,27.8,,1.7,61.3
156,Gwangju,6/3/2020,22.7,18.3,28,0,1.6,83.4
156,Gwangju,6/4/2020,24.9,20.2,31.4,,2.1,72.5
156,Gwangju,6/5/2020,25,20.2,32.8,,1.3,78.6
156,Gwangju,6/6/2020,24,20.6,30.4,0.2,1.3,83.9
156,Gwangju,6/7/2020,24.3,19.8,30.9,,1.2,71.3
156,Gwangju,6/8/2020,26,19.5,33.7,,1.4,58.6
156,Gwangju,6/9/2020,26.7,19.8,33.4,,1.9,55.6
156,Gwangju,6/10/2020,24.9,21.4,32.1,3.5,1.9,77.4
156,Gwangju,6/11/2020,25.4,22.2,31,0.5,0.9,90
156,Gwangju,6/12/2020,25.4,22.6,31.3,15.9,1.7,86.6
156,Gwangju,6/13/2020,23.9,21.8,27.7,36.3,1.8,96
156,Gwangju,6/14/2020,23.1,21.4,26.2,50.3,2.3,92.1
156,Gwangju,6/15/2020,23.5,18.3,29.5,,1,68.5
156,Gwangju,6/16/2020,24,18.9,29.9,,1,65.5
156,Gwangju,6/17/2020,22.2,17.5,27,2,1.2,78.9
156,Gwangju,6/18/2020,18.3,17.2,19,33.8,1.8,98.6
156,Gwangju,6/19/2020,22.2,17.4,29,2.4,1,81.8
156,Gwangju,6/20/2020,22.9,19.6,28.3,0,0.9,82.5
156,Gwangju,6/21/2020,24.2,19.8,30.2,,1.5,77.3
156,Gwangju,6/22/2020,24.5,19.6,31.1,,1.4,77.1
156,Gwangju,6/23/2020,25.4,19.2,30.8,,1.9,65.1
156,Gwangju,6/24/2020,23.1,21.6,25.5,8.6,2.9,88.9
156,Gwangju,6/25/2020,22.2,20.4,23.8,0,2.5,94.5
156,Gwangju,6/26/2020,23.8,19.9,28.8,0,1.2,80.4
156,Gwangju,6/27/2020,25.1,20.3,30.9,,1,80.3
156,Gwangju,6/28/2020,25,20.9,30.2,,1.2,75.8
156,Gwangju,6/29/2020,21.4,20,24.8,41.5,1.6,96.8
156,Gwangju,6/30/2020,20,18.3,22.7,4.9,3.2,96.9
156,Gwangju,7/1/2020,22.1,17.8,27.9,,1,75.6
156,Gwangju,7/2/2020,23.1,18.6,28.1,,0.9,80.4
156,Gwangju,7/3/2020,20.3,18.1,22.7,7.4,1.6,88.9
156,Gwangju,7/4/2020,20.1,17.9,22.8,0,0.9,95
156,Gwangju,7/5/2020,22.5,19.5,26.4,,1,88.4
156,Gwangju,7/6/2020,22.9,20.4,25,0.3,1,95.4
156,Gwangju,7/7/2020,25.3,22.3,31.6,0,1.3,82.9
156,Gwangju,7/8/2020,24.8,20.3,30.8,,1.1,81.1
156,Gwangju,7/9/2020,25,21.1,29.9,0,1.4,82
156,Gwangju,7/10/2020,24.7,22,28.3,68.1,2.3,91.3
156,Gwangju,7/11/2020,24.9,21.8,28.9,,1.4,88.1
156,Gwangju,7/12/2020,21.9,20.1,24.1,37,1.2,94.4
156,Gwangju,7/13/2020,21.5,20,25.7,121.2,2.8,98
156,Gwangju,7/14/2020,19.5,18.9,20.2,1.3,2.6,98.8
156,Gwangju,7/15/2020,19.8,18.9,21.5,9.8,0.6,98.6
156,Gwangju,7/16/2020,22.7,19,28.3,,1.2,89.5
156,Gwangju,7/17/2020,24.4,20.6,30.1,,1,84
156,Gwangju,7/18/2020,23.7,21.4,26.8,,2.1,79.8
156,Gwangju,7/19/2020,26.2,23.3,28.8,,3.2,88.6
156,Gwangju,7/20/2020,24.8,21.8,27.2,6.1,2.8,94.1
156,Gwangju,7/21/2020,24.7,21.6,29.1,9.4,1,87.8
156,Gwangju,7/22/2020,23,22.1,24.1,19.7,0.4,99
156,Gwangju,7/23/2020,22.8,21.5,25,54.1,2.4,98.4
156,Gwangju,7/24/2020,20.9,19.8,22.7,21.9,2.2,98.9
156,Gwangju,7/25/2020,22,20.2,24.3,1.6,1.2,97.4
156,Gwangju,7/26/2020,23.3,19.6,28.4,,1.5,88.8
156,Gwangju,7/27/2020,23.2,20.9,27.2,8.9,0.9,94.1
156,Gwangju,7/28/2020,25,22.5,29,47.8,1.1,98.1
156,Gwangju,7/29/2020,24.9,23.2,26.2,115.5,1.1,99
156,Gwangju,7/30/2020,26.8,24.8,30.1,3.2,2.1,96.6
156,Gwangju,7/31/2020,27.4,24.9,30.7,0,1.3,91.5
156,Gwangju,8/1/2020,26.3,23,30,2.9,1.5,93.5
156,Gwangju,8/2/2020,27.4,25.5,30.4,0.7,3,91.1
156,Gwangju,8/3/2020,27.7,25.6,30.3,,3.1,90.4
156,Gwangju,8/4/2020,28.5,25.7,33,,2.9,84.4
156,Gwangju,8/5/2020,28.2,26.1,31.2,6.6,3.1,89.9
156,Gwangju,8/6/2020,25.5,24.8,28.1,38.8,3.6,99
156,Gwangju,8/7/2020,24.5,23.2,26,259.5,1.9,99
156,Gwangju,8/8/2020,25,23,27.1,255.5,2,98.8
156,Gwangju,8/9/2020,27.7,24.6,31.7,17.6,3.9,88
156,Gwangju,8/10/2020,25.8,24.3,28.3,72.3,1.7,98.4
156,Gwangju,8/11/2020,26.9,25.3,30,9.3,2.8,98.4
156,Gwangju,8/12/2020,27.6,25.6,31.2,4.6,2.5,96.4
156,Gwangju,8/13/2020,28.4,25.7,31.8,,2.8,91.3
156,Gwangju,8/14/2020,28.9,26.5,32.7,,2.7,88.4
156,Gwangju,8/15/2020,28.6,25.7,32.9,,2.4,84.4
156,Gwangju,8/16/2020,28.3,24.3,33,,2,87.1
156,Gwangju,8/17/2020,28.6,25.3,33.9,,1.1,84.5
156,Gwangju,8/18/2020,28.6,25,34.2,,1.1,82.1
156,Gwangju,8/19/2020,28.2,23.4,34.4,,1,79.8
156,Gwangju,8/20/2020,28.2,23.8,34,,1.1,82
156,Gwangju,8/21/2020,27.9,24,33,,1.1,85
156,Gwangju,8/22/2020,27.2,25.2,30.1,0,1.5,85.9
156,Gwangju,8/23/2020,27.4,24.2,32.2,0,0.9,86.4
156,Gwangju,8/24/2020,28.3,24,33.6,,1.9,81.1
156,Gwangju,8/25/2020,29,24.1,33.8,0,1.8,76.3
156,Gwangju,8/26/2020,27.6,24.3,31,33.6,3.5,86
156,Gwangju,8/27/2020,28.4,26.5,31.4,,4,88.3
156,Gwangju,8/28/2020,28.4,25.8,33.1,0,2.2,86.5
156,Gwangju,8/29/2020,27.1,25.3,30.9,26.7,2.1,95.1
156,Gwangju,8/30/2020,28.4,24.7,33.6,,0.9,85.6
156,Gwangju,8/31/2020,27.2,25.5,32,10,0.9,95.3
156,Gwangju,9/1/2020,26.7,23,31.1,0.1,1.7,88
156,Gwangju,9/2/2020,24.9,23.2,27.6,49.4,3.6,97.8
156,Gwangju,9/3/2020,23.6,21.1,27.6,17,3.7,87.5
156,Gwangju,9/4/2020,24.1,20,28.7,,1.6,78.6
156,Gwangju,9/5/2020,22,20.5,24.7,0,0.9,92.4
156,Gwangju,9/6/2020,20.6,19.2,22.4,11.3,2.3,97.4
156,Gwangju,9/7/2020,20.1,17.6,22.8,30.1,3,97.9
156,Gwangju,9/8/2020,24.1,21,27.9,0,2.9,89.3
156,Gwangju,9/9/2020,21.6,18.7,26.4,25.3,1.6,92.8
156,Gwangju,9/10/2020,22.8,19.7,28,,0.7,89.1
156,Gwangju,9/11/2020,20.2,19.3,22,26.6,1.1,98.1
156,Gwangju,9/12/2020,21.4,19.2,25.8,5.8,1.8,93.8
156,Gwangju,9/13/2020,20.7,18.9,23.7,4.2,0.9,97.9
156,Gwangju,9/14/2020,22.3,19.7,26.7,,1.1,84.6
156,Gwangju,9/15/2020,22.7,18,28.3,,1.5,82.1
156,Gwangju,9/16/2020,22.1,20,24.7,2.8,1.1,96.4
156,Gwangju,9/17/2020,20.7,17.3,23.6,2,0.8,92
156,Gwangju,9/18/2020,19.9,16.9,25.3,3.7,1,86.9
156,Gwangju,9/19/2020,19.9,14.5,26,0,1.1,83.1
156,Gwangju,9/20/2020,19.1,13.9,25.3,,0.7,76.3
156,Gwangju,9/21/2020,18.9,13,24.9,,0.8,68.6
156,Gwangju,9/22/2020,18.4,15.7,23.5,,1.9,70.9
156,Gwangju,9/23/2020,18.8,15.3,22.5,,1.9,75.6
156,Gwangju,9/24/2020,21.2,16.8,26.6,,1.9,70.5
156,Gwangju,9/25/2020,21.3,16,27.1,,1.4,74.1
156,Gwangju,9/26/2020,20.9,17.1,26.5,,1.2,74.6
156,Gwangju,9/27/2020,21,16.3,26.4,,1.2,71.4
156,Gwangju,9/28/2020,19.9,15.7,25.6,,1,69.3
156,Gwangju,9/29/2020,19.5,14.6,25.1,,1.1,74.5
156,Gwangju,9/30/2020,19.3,15.5,25.4,,0.9,82
156,Gwangju,10/1/2020,20.3,17,25.4,,1.1,80.8
156,Gwangju,10/2/2020,20.8,16.2,25.8,,1.2,78.4
156,Gwangju,10/3/2020,20.7,17,26.2,0.5,0.9,82.6
156,Gwangju,10/4/2020,18.3,15,20.6,0.9,1.1,90.8
156,Gwangju,10/5/2020,15.3,11.4,19.8,,2.4,53.8
156,Gwangju,10/6/2020,15.9,11.2,21.2,,2.1,56.6
156,Gwangju,10/7/2020,17.7,12.4,23.8,,2,50.6
156,Gwangju,10/8/2020,18.2,13.9,24.1,,3.2,57.8
156,Gwangju,10/9/2020,17.6,11.8,24.2,,1.6,57
156,Gwangju,10/10/2020,18.2,13,24.4,,0.9,66.6
156,Gwangju,10/11/2020,18.7,15,24.3,,0.6,77.4
156,Gwangju,10/12/2020,17.8,14.8,23.3,,0.8,76.6
156,Gwangju,10/13/2020,14.8,12,18.8,,1.7,52.5
156,Gwangju,10/14/2020,14.8,10.7,20.3,,1.1,56.1
156,Gwangju,10/15/2020,15,10.4,20.9,,1.6,36.4
156,Gwangju,10/16/2020,13.8,10.2,17.9,,0.6,54
156,Gwangju,10/17/2020,14.3,9,21.1,,0.8,71.3
156,Gwangju,10/18/2020,15,9.5,21.9,,1.2,64.1
156,Gwangju,10/19/2020,15.6,9.9,21.6,,1.3,61.6
156,Gwangju,10/20/2020,16.2,9.9,23.2,,0.6,59.6
156,Gwangju,10/21/2020,14.4,12.1,17.5,10.7,0.6,85.6
156,Gwangju,10/22/2020,13.7,11.6,18.8,,1.2,76.1
156,Gwangju,10/23/2020,12,9.8,15.3,,1.9,50.1
156,Gwangju,10/24/2020,11.5,8.8,15.6,,1.2,52.3
156,Gwangju,10/25/2020,12.9,6.6,19.6,,0.8,71.1
156,Gwangju,10/26/2020,13.4,7.7,20.6,,0.7,71.4
156,Gwangju,10/27/2020,14.6,8.4,21.8,,0.5,70.4
156,Gwangju,10/28/2020,15.1,10.7,20.9,,1.1,66.5
156,Gwangju,10/29/2020,12.2,7.4,19,,1.4,44
156,Gwangju,10/30/2020,12.8,6.5,19.8,,0.7,54.5
156,Gwangju,10/31/2020,13.6,8,20,,0.7,59.1
156,Gwangju,11/1/2020,12.4,10.8,13.4,1.7,0.7,91.6
156,Gwangju,11/2/2020,13.1,8.6,18.2,0.3,1,71.8
156,Gwangju,11/3/2020,8.8,5.5,12.9,0,2.3,54.5
156,Gwangju,11/4/2020,7.9,4.4,12.9,,1.7,43.3
156,Gwangju,11/5/2020,10,2.3,17.2,,0.7,45.4
156,Gwangju,11/6/2020,12.7,10.6,15,0,0.4,65.1
156,Gwangju,11/7/2020,13.4,9.6,21.3,,0.8,77.1
156,Gwangju,11/8/2020,10.5,7.2,16.7,,1.4,60.9
156,Gwangju,11/9/2020,8.6,4.1,13.8,,1.9,41.9
156,Gwangju,11/10/2020,9.7,4.9,15,0,1.3,48.9
156,Gwangju,11/11/2020,10.6,3.7,18.3,,1.1,50.6
156,Gwangju,11/12/2020,11.5,4.6,19.3,,0.6,59
156,Gwangju,11/13/2020,11.7,5.2,20.1,,0.8,67.6
156,Gwangju,11/14/2020,13.2,7.1,20.3,,0.5,66.8
156,Gwangju,11/15/2020,13.7,9.1,20.1,,0.8,68.6
156,Gwangju,11/16/2020,14.5,8,22.1,,0.9,60.3
156,Gwangju,11/17/2020,16.6,12.7,22,3.1,1,77.5
156,Gwangju,11/18/2020,19.7,15.2,23.6,0.5,2.8,89.3
156,Gwangju,11/19/2020,17.4,12.3,21.5,21.1,3.1,92.1
156,Gwangju,11/20/2020,9,7.1,12.3,,2,73.4
156,Gwangju,11/21/2020,10,2.7,16.5,,1.8,66.6
156,Gwangju,11/22/2020,9.5,6.9,11.7,1.6,1.3,85.9
156,Gwangju,11/23/2020,5.9,2.8,9,,2,60.5
156,Gwangju,11/24/2020,6.9,3.1,12.2,,1.6,40.8
156,Gwangju,11/25/2020,8.1,2.9,13.6,,1.7,51
156,Gwangju,11/26/2020,9.1,6.4,13.8,0,1.3,57.1
156,Gwangju,11/27/2020,7.7,5.7,10.7,,1.2,58.6
156,Gwangju,11/28/2020,5.1,3.6,7,,1.9,49.9
156,Gwangju,11/29/2020,4.5,2.7,7.1,,1.3,61
156,Gwangju,11/30/2020,4.4,0.7,9.1,,1.9,57.1
156,Gwangju,12/1/2020,4.3,-0.6,10.8,,1.7,35.9
156,Gwangju,12/2/2020,5.3,0.9,11.3,,1.4,35
156,Gwangju,12/3/2020,4.3,1.9,9.5,,1.8,51.5
156,Gwangju,12/4/2020,3.3,-0.2,7.5,,2.1,54.3
156,Gwangju,12/5/2020,4.5,-0.8,10.9,,1,55
156,Gwangju,12/6/2020,5.1,-0.2,11.1,,0.7,61.1
156,Gwangju,12/7/2020,5.1,0.2,10.7,,1.3,69.9
156,Gwangju,12/8/2020,3.4,0.2,7.7,,1.9,56.8
156,Gwangju,12/9/2020,3.9,-2,10.2,,1,49.3
156,Gwangju,12/10/2020,6.5,3.9,10.8,,0.8,55.6
156,Gwangju,12/11/2020,7,3.2,11.4,,0.5,80.5
156,Gwangju,12/12/2020,6.6,3.5,10.5,,1.9,51.4
156,Gwangju,12/13/2020,3.5,0.5,11.2,1.3,1.8,66.1
156,Gwangju,12/14/2020,-1.5,-3.9,1.1,0,3,45.9
156,Gwangju,12/15/2020,-2.7,-5.8,1.7,0,2.7,46.9
156,Gwangju,12/16/2020,-2.2,-4.9,1.3,0,2.1,59.6
156,Gwangju,12/17/2020,-0.3,-4.6,4.8,,1.8,55.4
156,Gwangju,12/18/2020,1.7,-2.4,7.1,0,1.3,62.8
156,Gwangju,12/19/2020,-0.6,-3.9,3,,2.3,31.1
156,Gwangju,12/20/2020,0.9,-2.6,5.4,,1.4,45.3
156,Gwangju,12/21/2020,1.2,-3.1,7,,0.8,61.5
156,Gwangju,12/22/2020,2.6,-1.6,7.8,,0.5,74.3
156,Gwangju,12/23/2020,3.9,-1.2,10.1,,0.5,79.3
156,Gwangju,12/24/2020,5.1,2.7,10.6,,1.2,63.9
156,Gwangju,12/25/2020,2.7,-0.1,7.2,0,1.4,65.9
156,Gwangju,12/26/2020,3.9,-1.3,10.1,,0.7,61.4
156,Gwangju,12/27/2020,5.2,3.8,6.7,7.9,1.2,81.1
156,Gwangju,12/28/2020,5.8,0.7,13.8,,0.6,89.1
156,Gwangju,12/29/2020,3.3,-0.5,10.2,3.8,1.3,89.6
156,Gwangju,12/30/2020,-5.1,-7.8,-0.3,5.1,1.6,89
156,Gwangju,12/31/2020,-4.3,-8.9,-0.5,0.6,1.6,79.8
156,Gwangju,1/1/2021,-0.6,-5,3.5,0,0.9,83.1
156,Gwangju,1/2/2021,-0.3,-3.2,2.6,0.5,1.7,67.8
156,Gwangju,1/3/2021,-0.6,-3.5,3.7,,2.1,54.6
156,Gwangju,1/4/2021,1.2,-3.6,6.9,,0.7,71.8
156,Gwangju,1/5/2021,-0.2,-4,3.5,0,1.9,64.9
156,Gwangju,1/6/2021,-2.4,-5.9,1.9,1.2,1.7,65.9
156,Gwangju,1/7/2021,-8.4,-11.6,-1.7,2,2.3,69.1
156,Gwangju,1/8/2021,-9.9,-13.5,-5.5,,2.5,55.8
156,Gwangju,1/9/2021,-7.6,-11.6,-1.8,0,1.9,52.6
156,Gwangju,1/10/2021,-5.1,-10.7,1,0,0.8,74.3
156,Gwangju,1/11/2021,-2.1,-4.9,0.2,,0.7,78.6
156,Gwangju,1/12/2021,-0.5,-4.8,4,0,0.8,80.4
156,Gwangju,1/13/2021,4.3,-2.2,11.4,,1.2,77.5
156,Gwangju,1/14/2021,6.6,0.6,12.7,,0.8,76.8
156,Gwangju,1/15/2021,7.9,3.4,15.5,,1.7,83.9
156,Gwangju,1/16/2021,0.3,-2.2,3.7,,2.5,60.9
156,Gwangju,1/17/2021,-1.5,-4.7,2.1,0,1.9,60.4
156,Gwangju,1/18/2021,0.6,-2.2,6,4,1.7,77.1
156,Gwangju,1/19/2021,-1.3,-5.3,3.6,,1.7,46
156,Gwangju,1/20/2021,3.2,-3.8,10.7,,0.7,51.1
156,Gwangju,1/21/2021,7.6,3.7,12.2,6.8,0.8,81.4
156,Gwangju,1/22/2021,9.4,7.8,11.5,2.9,0.4,97.9
156,Gwangju,1/23/2021,9.3,7.9,11.5,4,2.2,96.8
156,Gwangju,1/24/2021,8.8,4.8,14,,1.6,70.5
156,Gwangju,1/25/2021,8.8,4.4,15.5,,0.9,66.8
156,Gwangju,1/26/2021,6.5,4.6,8.8,8.7,1.6,90.6
156,Gwangju,1/27/2021,5.1,2,10.3,,2.4,41.8
156,Gwangju,1/28/2021,0.7,-4.3,6.9,1,1.6,71.8
156,Gwangju,1/29/2021,-3.2,-6.4,0.4,0,1.6,63.8
156,Gwangju,1/30/2021,1.8,-5,9.3,0.1,0.8,74
156,Gwangju,1/31/2021,6.2,-1,13.3,1.8,1.4,77.6
156,Gwangju,2/1/2021,8.3,4.1,10.3,11.6,1.7,90.6
156,Gwangju,2/2/2021,-1,-2.9,4.1,,2.3,45.6
156,Gwangju,2/3/2021,0.3,-4.8,5.5,0,1.5,50.3
156,Gwangju,2/4/2021,1.6,-1.4,5.6,1.1,1.3,49.1
156,Gwangju,2/5/2021,2.8,-3,8.4,,1,41
156,Gwangju,2/6/2021,5.7,-0.2,11,,0.9,71.4
156,Gwangju,2/7/2021,7.4,2.5,14.3,,1.1,65.8
156,Gwangju,2/8/2021,0.3,-1.7,3.9,,1.9,44.8
156,Gwangju,2/9/2021,1.7,-3.6,8.6,,1.4,40.1
156,Gwangju,2/10/2021,4,-2.8,11.7,,0.8,58.1
156,Gwangju,2/11/2021,6.4,1,11.6,,1,63.6
156,Gwangju,2/12/2021,9.3,3.8,17,,0.7,47
156,Gwangju,2/13/2021,10.6,1.8,19.6,,0.7,41
156,Gwangju,2/14/2021,10.9,6.3,16.5,0,0.6,55.1
156,Gwangju,2/15/2021,3.9,0.2,9,0.6,1.8,65.9
156,Gwangju,2/16/2021,0.4,-3.1,7,0.9,2.2,60.5
156,Gwangju,2/17/2021,-4.5,-5.8,-1.5,1.5,1.6,83.4
156,Gwangju,2/18/2021,-2.2,-5.4,0.8,0.2,1.7,69.1
156,Gwangju,2/19/2021,3.8,-2.7,11,,1.4,65.4
156,Gwangju,2/20/2021,10.6,4.7,17.6,,1.9,74.8
156,Gwangju,2/21/2021,13,5.2,22.6,,2.1,65
156,Gwangju,2/22/2021,10.5,3,19,,1.3,62.1
156,Gwangju,2/23/2021,3.6,-0.9,9.3,,1.6,38.5
156,Gwangju,2/24/2021,3.9,-0.6,7.9,,0.5,42
156,Gwangju,2/25/2021,4.7,2.5,6,14.8,2.3,86.1
156,Gwangju,2/26/2021,9.7,5,15.5,0,3.4,59.1
156,Gwangju,2/27/2021,9.4,4.2,15.8,,2.7,46
156,Gwangju,2/28/2021,8.9,5.6,11.9,0.4,1.3,70.9
156,Gwangju,3/1/2021,11.5,5.1,16,39.7,2.7,95.9
156,Gwangju,3/2/2021,4.7,1.3,8.7,,1.7,74.8
156,Gwangju,3/3/2021,6.2,-0.1,12.6,,1,64.9
156,Gwangju,3/4/2021,6.9,4.5,8.8,8.9,1.8,85.8
156,Gwangju,3/5/2021,10.7,4.1,19.5,,1.1,71.5
156,Gwangju,3/6/2021,10.4,5.7,17.2,,1.5,67.6
156,Gwangju,3/7/2021,8.7,6,13.7,,1.1,69.9
156,Gwangju,3/8/2021,8.6,5,16.1,,1.5,66.1
156,Gwangju,3/9/2021,8.6,5.1,14.9,,1.1,48.6
156,Gwangju,3/10/2021,10.6,3.2,19.3,,1.5,45.1
156,Gwangju,3/11/2021,11.8,5.6,19.6,1.6,0.9,58.5
156,Gwangju,3/12/2021,9.2,7.1,12.4,16.2,2.5,93.9
156,Gwangju,3/13/2021,9.6,4.9,16.7,,1,74.8
156,Gwangju,3/14/2021,9.8,4.4,16,,1.1,67.5
156,Gwangju,3/15/2021,12.3,5.3,20.2,2.4,1.5,69.3
156,Gwangju,3/16/2021,11.3,4.8,17.2,3.5,1.1,64.8
156,Gwangju,3/17/2021,9.7,2.3,19.4,,1.2,53.6
156,Gwangju,3/18/2021,11.7,4.8,21,,1.1,62.4
156,Gwangju,3/19/2021,13.9,9.2,21.1,,1.2,60.3
156,Gwangju,3/20/2021,9.7,6.8,13.3,11.1,1.5,94.6
156,Gwangju,3/21/2021,6.8,5,11,,2.2,63
156,Gwangju,3/22/2021,7.5,3.7,12.6,,1.9,47.8
156,Gwangju,3/23/2021,10.1,3.7,17.6,,2,61.4
156,Gwangju,3/24/2021,11.8,5.7,17.1,,1.3,56.3
156,Gwangju,3/25/2021,13.3,6.6,22.5,,0.9,59.9
156,Gwangju,3/26/2021,14.8,5.8,25,,1.5,46.9
156,Gwangju,3/27/2021,14.7,11.4,17,38.5,2.3,83.6
156,Gwangju,3/28/2021,12.4,10.2,17.3,0.5,2.7,85.6
156,Gwangju,3/29/2021,13.1,9.8,18.4,,1.5,53
156,Gwangju,3/30/2021,14,8.5,21.3,,1.6,33
156,Gwangju,3/31/2021,15.3,7.2,24,,0.9,43.6
156,Gwangju,4/1/2021,16.7,10.6,22.7,,2.5,36.6
156,Gwangju,4/2/2021,18.7,13.8,22.5,0,1.7,44.3
156,Gwangju,4/3/2021,16.8,13.1,18.5,11.6,2.5,87.8
156,Gwangju,4/4/2021,11,9.8,13.2,3.3,1,97.9
156,Gwangju,4/5/2021,12.4,7.1,19.4,,1.1,56.3
156,Gwangju,4/6/2021,12.4,7.4,20,,0.8,52.4
156,Gwangju,4/7/2021,14.1,6.9,23.2,,0.9,44
156,Gwangju,4/8/2021,12.9,8.6,19,,1.1,40.9
156,Gwangju,4/9/2021,13.3,7.1,20.8,,1.2,41
156,Gwangju,4/10/2021,13.6,7.8,20.8,,1,54.9
156,Gwangju,4/11/2021,15.6,8.4,23.3,,1.4,38.9
156,Gwangju,4/12/2021,13.9,12.6,15,16.9,1.9,78.3
156,Gwangju,4/13/2021,10,5.5,14.5,0.3,1.9,76.4
156,Gwangju,4/14/2021,9.4,4.5,15.4,,2,41.3
156,Gwangju,4/15/2021,11.8,3.6,19.5,,1.6,36.6
156,Gwangju,4/16/2021,13.1,8.6,18.7,0,0.8,67.5
156,Gwangju,4/17/2021,11.3,7.8,16.5,,1.7,55.6
156,Gwangju,4/18/2021,11,7.5,16.5,,1.6,49.4
156,Gwangju,4/19/2021,12.8,4.8,21,,0.8,53.4
156,Gwangju,4/20/2021,15.9,6.4,26.4,,0.9,48.9
156,Gwangju,4/21/2021,19.2,11.3,26.6,,1.1,37.9
156,Gwangju,4/22/2021,19.7,15.7,23.5,,1,36.5
156,Gwangju,4/23/2021,21.3,17.2,26.9,,2.2,28.4
156,Gwangju,4/24/2021,19.1,13.4,27.2,,1.2,33.5
156,Gwangju,4/25/2021,17.8,12.5,25.9,,1.3,51.1
159,Busan,4/1/2020,12.5,10.8,17.1,2.7,2.7,60.1
159,Busan,4/2/2020,11.5,7.2,16.2,,3.5,42.8
159,Busan,4/3/2020,13.8,9.6,19.1,,3.8,38.6
159,Busan,4/4/2020,12.8,8.5,19.6,,4,43.3
159,Busan,4/5/2020,9.7,5.6,14.1,,3.4,43.4
159,Busan,4/6/2020,11.7,7.3,15.1,,3.8,47.3
159,Busan,4/7/2020,14.5,9.5,20.6,,3.4,39.6
159,Busan,4/8/2020,13.3,9.2,19.1,,3.6,44.9
159,Busan,4/9/2020,11.8,8,18,,3.2,47.8
159,Busan,4/10/2020,10,8.3,12.2,0,2.6,54.8
159,Busan,4/11/2020,10.5,7.9,14.2,2.9,2.1,68.1
